Gene Symbol	SRR1382274	SRR1382275	SRR1382276	SRR1382277	SRR1382278	SRR1382279	SRR1382280	SRR1382281	SRR1382282
ABCA9	0	0.156582957495004	0.240788930348108	0.507440755813623	0.0773936161898227	0.011506913246592	0.238595681702335	0.187128370146715	0.112503157074844
ABCB1	0.136641496535885	0.531688343903958	0.95327378527178	1.29344683867287	1.26875388296539	0.208153186805864	0.744494051623774	2.40414803412768	0.91580170772586
ABCB10	11.9670317022748	18.0925328246461	9.73776835959785	7.15661139188717	10.1463796015978	5.80990458028775	12.9584400315235	11.7942664505529	12.0688132525156
ABCB10P4	0.751875018628267	9.18360851372474	6.00197687606647	0	6.51083541272182	0.227772603737829	0.726594105077039	6.4821687258114	2.07847178782162
ABCB11	0	0.0562781158369104	0.0133142963185249	0.140694176704185	0.32135912234809	0.146023659968368	0.168972163781805	0.279373430022797	0.0615859443463423
ABCB4	0.114700567992923	0.725964602906125	0.979270383341241	2.31638189068631	0.536458829012771	0.518051054841253	0.550860575268973	1.65240145624189	1.40007802420699
ABCB7	4.50591438518616	8.82007021994588	7.40543750144804	4.90461294741289	7.06374971304049	8.79260656422827	4.90997075114405	17.0378271025292	7.06867241203574
ABCB8	19.6769820483818	11.110548817746	6.57134380838166	13.3053596852168	5.8107866354017	7.29700553194622	17.6219992758625	8.84422132436516	22.1062398919595
ABCB9	0.757486303549578	0.768258576104902	1.28303312219529	0.536950671514049	0.468530438438342	1.09818974150312	0.732016717139839	1.06621151186183	1.4422845796973
ABCC1	19.0965874425326	8.24773389833114	6.78049295400689	11.3686350414518	7.76470451981636	10.209469299344	11.4637175934629	10.5608727070885	11.9627979153258
ABCC10	27.8405672061182	12.3714699132465	9.99705890438925	16.062128482124	8.75912243401252	18.3347958363934	22.4318522812059	18.7960969140777	26.7694044014365
ABCC11	0.260981411424688	0.0735622805295179	0.0282805088210753	0.26053101608031	0.0920345456792509	0.206776400596071	0.161670652750772	0.321429854172466	0.396402756736482
ABCC2	1.4318890355476	2.5374091744218	1.80768651238989	1.21852019105454	1.26146187180503	0.419553521938985	2.52552083250221	1.26242679894867	0.63036033808053
ABCC3	16.3846670117152	6.23760622105016	6.57355072329832	60.2382241551194	3.93653037526468	6.16226005172771	9.5987231477185	1.14943827363067	1.11696568335568
ABCC4	1.73456021887272	1.18038492788739	1.05131624990563	1.0415078745356	0.654867059875196	0.923761656550956	0.657348106183508	0.708515741867761	0.490436126599016
ABCC5	14.8952359158439	19.2115887630287	29.8420194366069	8.51851991307204	33.7589673942209	32.8757260701514	27.0832788975507	51.0186878935135	22.688905630853
ABCC6	0.566178419338617	0.318653508314454	0.323202391832252	4.94926002314595	0.192266753311129	0.309404619674913	0.414826110667851	0.528684412154119	0.517327519270672
ABCC8	0.00972839698498842	0.178237979377005	0.703496184555171	0.0297060949215578	0.262639047210828	0.241663448097683	1.16576009313449	0.215670341150496	0.199776806554842
ABCC9	0.186659558205286	0.376530796104725	1.26959128147464	1.88695706844819	0.262192235331803	0.116520150619381	1.13696172126884	0.48300876262186	0.0804154011946279
ABCD1	7.26152580805045	2.46932926810243	2.51859484873307	2.58269640745938	3.29956744457192	1.94982505487169	2.52518835714211	1.35506642710429	9.6783673239549
ABCD2	0.129445224000842	0.265908843494098	0.331546416065225	0.610866835542132	0.371644042892351	0.0499088097625651	0.409394554453692	1.58461065181005	0.743556145447644
ABCD3	14.1729318266431	12.0658428066129	13.210386572629	25.051551723019	12.6579526220348	15.80002934347	18.8209885948466	30.2255567670855	19.4264297871142
ABCD4	10.6167948321064	12.4038348756802	17.7304040836422	12.1923094311965	9.71086195733133	13.3124616002804	11.0032826302103	16.752253442857	13.3072675098176
ABCE1	13.405072041952	6.46906825285067	8.44218410686908	6.66164290190675	9.39892596077793	6.6408069871289	4.33504786551198	7.33775606315239	5.14850443558874
ABCF1	57.6614984038269	66.4431422775158	41.144865233793	56.4383070012595	91.8937942870032	45.3915724017421	84.6558350550021	63.9976848893542	50.144471881719
ABCF2P1	0	0.268572589635442	0.413003481437007	0	0.672028003783253	0.266446366664927	0	0	0
ABCF3	76.8640231809596	142.58293572688	89.8464521093534	73.816836070154	78.4630683484329	94.6348131635038	88.2483551721252	38.4743891931014	100.234887269515
ABCG1	9.29144760401865	0.991994647135271	4.63961716765528	2.19727646233546	1.03746108389481	0.749579102103638	1.8706320004013	1.91416536812882	4.38721258096096
ABCG2	0.383018938093827	0.166575789819835	0.50141102202833	0.363274114945975	0.75084824343327	0.30590134854655	0.396311918380713	0.12865463978455	0.123757210190978
ABCG4	0.241449057592139	0.294912527480883	0.170065615316033	0.276478307575509	0.0307473480140993	0.438866666575578	0.272219053041655	0.0991244739721196	0
ABCG5	0.0622147094295725	0.151981518481282	0.642710653805548	1.13985237240041	0.0792273675243953	0.0942364489208567	0.260532189529783	0.102166484425913	0.810788267311184
ABHD1	3.38986020642369	2.64133341677487	6.03776516107049	6.42481424768007	3.393913635849	2.40795593154274	1.73207455800255	3.35921044446946	7.01661774385339
ABHD10	4.57439944476394	7.89205763743699	4.94039487328826	2.22617121575023	6.69906319160032	4.12265398851221	2.099780554654	9.48376632020655	3.43232279635255
ABHD11	28.8661143433058	53.9772498659888	66.7950425742847	42.936109133282	60.7859356661105	31.0120779445118	26.6493333385124	46.4253910917119	22.7991555587653
ABHD12	4.63950718614839	7.10700859413536	14.9892060868163	13.9125637141003	10.9807350516813	12.5950517914625	11.2844614899679	13.5118147278178	10.7637386360392
ABHD13	4.8168949906518	5.25085504195026	5.20472448165465	7.86831241051362	5.96258810607102	5.08376036987596	4.27119259951418	3.23208816608714	5.68629601906687
ABHD17A	31.0007582217334	24.0120651936616	17.6636839494343	27.7060099156317	28.6455772388889	27.9450004469838	35.1950240486631	27.2389878170852	33.5924299539721
ABHD17B	3.80691681911508	1.86200667797251	3.13227493678743	5.61940940606863	3.5093799992676	5.66426754016448	5.55635346005488	4.46737950509738	5.73419757605245
ABHD17C	7.42789705384657	2.0997808462443	1.67541662242984	2.59994392571846	3.00707265818861	2.60067134406591	4.88294814790691	1.64235200143026	2.71560558482591
ABHD18	2.3757671256281	2.29728001417968	2.70633245309771	3.1234700495366	3.15988561268764	2.63894980654691	1.50224557658839	3.52208717606514	2.15442922857257
ABHD2	4.88782565179225	1.88093845539987	3.66422373877664	7.17893105501588	1.94376161592795	2.22973196671941	3.86257140419867	2.27654745053345	2.09958266605506
ABHD3	5.16583350772014	2.96871905952022	6.25391364943104	5.68844881367536	6.90832647813887	5.29031041278468	6.90161910676962	9.09621033818018	7.63063005577986
ABHD4	6.90646822639032	2.64454082135658	10.6043103656877	11.3396343952979	8.62752234164653	9.16601116039144	13.5250600676948	9.94633593658116	14.9793168061232
ABHD5	7.73488198045008	5.43746638188365	12.3855978309303	6.2445409037523	5.68795652150828	12.7555539727426	10.5161134889878	8.28517932928578	7.91119028583468
ABHD6	0.917576576153406	0.215529480094121	0.503781592689899	0.93754582244094	0.661544296057143	0.966480802270662	0.773041560162429	0.857721029432353	0.490582523008411
ABI1	7.80208482581921	13.1120706091883	12.5734896039712	9.71135156546141	20.061086063682	10.3796748392507	13.092921796392	15.1026973168911	19.5969419135263
ABI2	0.268071338339715	0.235077743568927	0.645528635520509	0.755601056111057	0.430658503676018	0.528902138599353	0.540257197938219	0.417640754747587	0.55375336901636
